country,indicator.x,year,rural_pop,indicator.y,slum_pop,gov_exp,total_gdp,indicator.x.x,mort,indicator.y.y,poverty,indicator.x.x.x,income,indicator.y.y.y,electric
SVN,SP.RUR.TOTL.ZS,1985,50.416,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,14.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SVN,SP.RUR.TOTL.ZS,1986,50.254,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,13.5,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SVN,SP.RUR.TOTL.ZS,1987,50.093,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,12.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SVN,SP.RUR.TOTL.ZS,1988,49.932,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,11.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SVN,SP.RUR.TOTL.ZS,1989,49.771,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,11.1,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SVN,SP.RUR.TOTL.ZS,1990,49.61,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,10.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,1991,49.483,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,9.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,1992,49.457,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,1993,49.431,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,8.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,1994,49.404,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,7.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,1995,49.378,EN.POP.SLUM.UR.ZS,NA,11.83999157,10730.4510136379,SH.DYN.MORT,7.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,1996,49.351,EN.POP.SLUM.UR.ZS,NA,13.47557545,10815.1110457688,SH.DYN.MORT,6.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,1997,49.325,EN.POP.SLUM.UR.ZS,NA,13.39564514,10454.9656390657,SH.DYN.MORT,6.5,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,1998,49.299,EN.POP.SLUM.UR.ZS,NA,13.08291435,11175.7710286265,SH.DYN.MORT,6.1,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,1999,49.272,EN.POP.SLUM.UR.ZS,NA,13.13355541,11452.7831245082,SH.DYN.MORT,5.8,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,2000,49.246,EN.POP.SLUM.UR.ZS,NA,12.89715767,10201.3035366727,SH.DYN.MORT,5.5,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,2001,49.22,EN.POP.SLUM.UR.ZS,NA,13.14473248,10479.7596309273,SH.DYN.MORT,5.2,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,2002,49.143,EN.POP.SLUM.UR.ZS,NA,13.58825016,11777.1556578814,SH.DYN.MORT,4.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,2003,48.918,EN.POP.SLUM.UR.ZS,NA,13.39265919,14849.0372415032,SH.DYN.MORT,4.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SVN,SP.RUR.TOTL.ZS,2004,48.692,EN.POP.SLUM.UR.ZS,NA,13.66279602,17233.1385611279,SH.DYN.MORT,4.4,SI.POV.NAHC,12.2,SI.DST.FRST.20,9.8,NA,100
SVN,SP.RUR.TOTL.ZS,2005,48.467,EN.POP.SLUM.UR.ZS,NA,14.03157997,18098.9085440003,SH.DYN.MORT,4.2,SI.POV.NAHC,11.6,SI.DST.FRST.20,9.9,NA,100
SVN,SP.RUR.TOTL.ZS,2006,48.242,EN.POP.SLUM.UR.ZS,NA,13.94054127,NA,SH.DYN.MORT,4,SI.POV.NAHC,11.5,SI.DST.FRST.20,10,NA,100
SVN,SP.RUR.TOTL.ZS,2007,48.017,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,3.8,SI.POV.NAHC,12.3,SI.DST.FRST.20,10,NA,100
SVN,SP.RUR.TOTL.ZS,2008,47.791,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,3.6,SI.POV.NAHC,11.3,SI.DST.FRST.20,10.2,NA,100
SVN,SP.RUR.TOTL.ZS,2009,47.567,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,3.4,SI.POV.NAHC,12.7,SI.DST.FRST.20,9.8,NA,100
SVN,SP.RUR.TOTL.ZS,2010,47.342,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,3.2,SI.POV.NAHC,13.6,SI.DST.FRST.20,9.7,NA,100
SVN,SP.RUR.TOTL.ZS,2011,47.117,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,3.1,SI.POV.NAHC,13.5,SI.DST.FRST.20,9.7,NA,100
SVN,SP.RUR.TOTL.ZS,2012,46.892,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.9,SI.POV.NAHC,14.5,SI.DST.FRST.20,9.4,NA,100
SVN,SP.RUR.TOTL.ZS,2013,46.668,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.8,SI.POV.NAHC,14.5,SI.DST.FRST.20,9.2,NA,100
SVN,SP.RUR.TOTL.ZS,2014,46.443,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.7,SI.POV.NAHC,14.3,SI.DST.FRST.20,9.4,NA,100
SVN,SP.RUR.TOTL.ZS,2015,46.219,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.6,SI.POV.NAHC,13.9,SI.DST.FRST.20,9.6,NA,100
SVN,SP.RUR.TOTL.ZS,2016,45.98,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.5,SI.POV.NAHC,13.3,SI.DST.FRST.20,9.7,NA,100
SVN,SP.RUR.TOTL.ZS,2017,45.727,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.4,SI.POV.NAHC,13.3,SI.DST.FRST.20,10,NA,100
SVN,SP.RUR.TOTL.ZS,2018,45.459,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.4,SI.POV.NAHC,12,SI.DST.FRST.20,10.1,NA,100
SVN,SP.RUR.TOTL.ZS,2019,45.178,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.3,SI.POV.NAHC,12.4,SI.DST.FRST.20,10.1,NA,100
SVN,SP.RUR.TOTL.ZS,2020,44.882,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.2,SI.POV.NAHC,11.7,SI.DST.FRST.20,10.3,NA,100
SVN,SP.RUR.TOTL.ZS,2021,44.573,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.2,SI.POV.NAHC,12.1,SI.DST.FRST.20,10.2,NA,100
SVN,SP.RUR.TOTL.ZS,2022,44.249,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,12.7,SI.DST.FRST.20,NA,NA,NA
SVN,SP.RUR.TOTL.ZS,2023,NA,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1960,27.51,EN.POP.SLUM.UR.ZS,NA,NA,2114.00297269192,SH.DYN.MORT,19.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1961,26.705,EN.POP.SLUM.UR.ZS,NA,NA,2288.92170111915,SH.DYN.MORT,19.2,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1962,25.729,EN.POP.SLUM.UR.ZS,NA,NA,2468.69458903006,SH.DYN.MORT,18.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1963,24.777,EN.POP.SLUM.UR.ZS,NA,NA,2657.02250478203,SH.DYN.MORT,17.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1964,23.847,EN.POP.SLUM.UR.ZS,NA,NA,2941.04889945204,SH.DYN.MORT,17.1,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1965,22.944,EN.POP.SLUM.UR.ZS,NA,NA,3206.09917020339,SH.DYN.MORT,16.3,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1966,22.086,EN.POP.SLUM.UR.ZS,NA,NA,3454.42978938679,SH.DYN.MORT,15.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1967,21.273,EN.POP.SLUM.UR.ZS,NA,NA,3720.92684527721,SH.DYN.MORT,14.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1968,20.481,EN.POP.SLUM.UR.ZS,NA,NA,3926.40900146965,SH.DYN.MORT,14.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1969,19.713,EN.POP.SLUM.UR.ZS,NA,NA,4234.16134821018,SH.DYN.MORT,13.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1970,18.966,EN.POP.SLUM.UR.ZS,NA,NA,4736.21715377766,SH.DYN.MORT,13.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1971,18.437,EN.POP.SLUM.UR.ZS,NA,NA,5132.71160742552,SH.DYN.MORT,12.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1972,18.114,EN.POP.SLUM.UR.ZS,NA,NA,6027.12849917337,SH.DYN.MORT,12.3,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1973,17.797,EN.POP.SLUM.UR.ZS,NA,NA,7301.215425886,SH.DYN.MORT,11.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1974,17.483,EN.POP.SLUM.UR.ZS,NA,NA,8089.91458466682,SH.DYN.MORT,11,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1975,17.27,EN.POP.SLUM.UR.ZS,NA,NA,10117.3066842673,SH.DYN.MORT,10.3,SI.POV.NAHC,NA,SI.DST.FRST.20,10,NA,NA
SWE,SP.RUR.TOTL.ZS,1976,17.198,EN.POP.SLUM.UR.ZS,NA,NA,10868.2757657546,SH.DYN.MORT,9.8,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1977,17.127,EN.POP.SLUM.UR.ZS,NA,NA,11448.6193912266,SH.DYN.MORT,9.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1978,17.056,EN.POP.SLUM.UR.ZS,NA,NA,12620.5186141512,SH.DYN.MORT,9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1979,16.984,EN.POP.SLUM.UR.ZS,NA,NA,14877.1642883549,SH.DYN.MORT,8.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1980,16.913,EN.POP.SLUM.UR.ZS,NA,NA,17097.8326512095,SH.DYN.MORT,8.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1981,16.9,EN.POP.SLUM.UR.ZS,NA,NA,15586.4300780047,SH.DYN.MORT,8.2,SI.POV.NAHC,NA,SI.DST.FRST.20,10,NA,NA
SWE,SP.RUR.TOTL.ZS,1982,16.9,EN.POP.SLUM.UR.ZS,NA,NA,13738.9722980374,SH.DYN.MORT,8,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1983,16.9,EN.POP.SLUM.UR.ZS,NA,NA,12608.2291505865,SH.DYN.MORT,7.8,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1984,16.9,EN.POP.SLUM.UR.ZS,NA,NA,13099.0208341765,SH.DYN.MORT,7.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1985,16.9,EN.POP.SLUM.UR.ZS,NA,NA,13666.8577454736,SH.DYN.MORT,7.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1986,16.9,EN.POP.SLUM.UR.ZS,NA,NA,17981.0194119405,SH.DYN.MORT,7.5,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1987,16.9,EN.POP.SLUM.UR.ZS,NA,NA,21792.5589059822,SH.DYN.MORT,7.4,SI.POV.NAHC,NA,SI.DST.FRST.20,10.3,NA,NA
SWE,SP.RUR.TOTL.ZS,1988,16.9,EN.POP.SLUM.UR.ZS,NA,NA,24534.6938164191,SH.DYN.MORT,7.3,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1989,16.9,EN.POP.SLUM.UR.ZS,NA,NA,25662.2205892506,SH.DYN.MORT,7.2,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,1990,16.9,EN.POP.SLUM.UR.ZS,NA,NA,30593.6724447761,SH.DYN.MORT,7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SWE,SP.RUR.TOTL.ZS,1991,16.796,EN.POP.SLUM.UR.ZS,NA,NA,31822.8038482367,SH.DYN.MORT,6.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SWE,SP.RUR.TOTL.ZS,1992,16.639,EN.POP.SLUM.UR.ZS,NA,NA,32800.9826867546,SH.DYN.MORT,6.2,SI.POV.NAHC,NA,SI.DST.FRST.20,9.7,NA,100
SWE,SP.RUR.TOTL.ZS,1993,16.484,EN.POP.SLUM.UR.ZS,NA,NA,24425.2849281118,SH.DYN.MORT,5.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SWE,SP.RUR.TOTL.ZS,1994,16.329,EN.POP.SLUM.UR.ZS,NA,NA,26083.6143874838,SH.DYN.MORT,5.2,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SWE,SP.RUR.TOTL.ZS,1995,16.176,EN.POP.SLUM.UR.ZS,NA,10.94065094,30282.9639200066,SH.DYN.MORT,4.8,SI.POV.NAHC,NA,SI.DST.FRST.20,9.4,NA,100
SWE,SP.RUR.TOTL.ZS,1996,16.086,EN.POP.SLUM.UR.ZS,NA,11.12350559,32998.9681608432,SH.DYN.MORT,4.5,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SWE,SP.RUR.TOTL.ZS,1997,16.058,EN.POP.SLUM.UR.ZS,NA,11.75661182,30312.4875993103,SH.DYN.MORT,4.3,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SWE,SP.RUR.TOTL.ZS,1998,16.03,EN.POP.SLUM.UR.ZS,NA,12.64381313,30596.5272048832,SH.DYN.MORT,4.2,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SWE,SP.RUR.TOTL.ZS,1999,16.002,EN.POP.SLUM.UR.ZS,NA,12.80408096,30941.0793624668,SH.DYN.MORT,4.1,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,100
SWE,SP.RUR.TOTL.ZS,2000,15.974,EN.POP.SLUM.UR.ZS,NA,12.07264137,29624.9126748618,SH.DYN.MORT,4.1,SI.POV.NAHC,NA,SI.DST.FRST.20,9.5,NA,100
SWE,SP.RUR.TOTL.ZS,2001,15.929,EN.POP.SLUM.UR.ZS,NA,12.80353165,27247.857734793,SH.DYN.MORT,4,SI.POV.NAHC,NA,SI.DST.FRST.20,9.6,NA,100
SWE,SP.RUR.TOTL.ZS,2002,15.867,EN.POP.SLUM.UR.ZS,NA,12.76758575,29899.1952495081,SH.DYN.MORT,4,SI.POV.NAHC,NA,SI.DST.FRST.20,9.5,NA,100
SWE,SP.RUR.TOTL.ZS,2003,15.804,EN.POP.SLUM.UR.ZS,NA,12.58406925,37321.7979047059,SH.DYN.MORT,3.9,SI.POV.NAHC,NA,SI.DST.FRST.20,9.3,NA,100
SWE,SP.RUR.TOTL.ZS,2004,15.742,EN.POP.SLUM.UR.ZS,NA,12.6436491,42821.6731423358,SH.DYN.MORT,3.7,SI.POV.NAHC,NA,SI.DST.FRST.20,9.3,NA,100
SWE,SP.RUR.TOTL.ZS,2005,15.681,EN.POP.SLUM.UR.ZS,NA,12.69904041,43437.0631164776,SH.DYN.MORT,3.6,SI.POV.NAHC,NA,SI.DST.FRST.20,8.7,NA,100
SWE,SP.RUR.TOTL.ZS,2006,15.57,EN.POP.SLUM.UR.ZS,NA,12.77046394,NA,SH.DYN.MORT,3.5,SI.POV.NAHC,NA,SI.DST.FRST.20,9.2,NA,100
SWE,SP.RUR.TOTL.ZS,2007,15.412,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,3.3,SI.POV.NAHC,13.5,SI.DST.FRST.20,8.9,NA,100
SWE,SP.RUR.TOTL.ZS,2008,15.254,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,3.2,SI.POV.NAHC,14.4,SI.DST.FRST.20,8.6,NA,100
SWE,SP.RUR.TOTL.ZS,2009,15.098,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,3.1,SI.POV.NAHC,14.8,SI.DST.FRST.20,8.6,NA,100
SWE,SP.RUR.TOTL.ZS,2010,14.944,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,3.1,SI.POV.NAHC,15.4,SI.DST.FRST.20,8.6,NA,100
SWE,SP.RUR.TOTL.ZS,2011,14.703,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,3,SI.POV.NAHC,15.2,SI.DST.FRST.20,8.5,NA,100
SWE,SP.RUR.TOTL.ZS,2012,14.38,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,3,SI.POV.NAHC,16,SI.DST.FRST.20,8.5,NA,100
SWE,SP.RUR.TOTL.ZS,2013,14.064,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.9,SI.POV.NAHC,15.6,SI.DST.FRST.20,8.1,NA,100
SWE,SP.RUR.TOTL.ZS,2014,13.753,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.9,SI.POV.NAHC,16.3,SI.DST.FRST.20,8.4,NA,100
SWE,SP.RUR.TOTL.ZS,2015,13.447,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.9,SI.POV.NAHC,16.2,SI.DST.FRST.20,8.2,NA,100
SWE,SP.RUR.TOTL.ZS,2016,13.148,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.8,SI.POV.NAHC,15.8,SI.DST.FRST.20,8.1,NA,100
SWE,SP.RUR.TOTL.ZS,2017,12.854,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.8,SI.POV.NAHC,16.4,SI.DST.FRST.20,8.3,NA,100
SWE,SP.RUR.TOTL.ZS,2018,12.569,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.7,SI.POV.NAHC,17.1,SI.DST.FRST.20,7.7,NA,100
SWE,SP.RUR.TOTL.ZS,2019,12.292,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.6,SI.POV.NAHC,16.1,SI.DST.FRST.20,8.1,NA,100
SWE,SP.RUR.TOTL.ZS,2020,12.023,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.5,SI.POV.NAHC,15.7,SI.DST.FRST.20,8.2,NA,100
SWE,SP.RUR.TOTL.ZS,2021,11.762,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,2.5,SI.POV.NAHC,16,SI.DST.FRST.20,7.8,NA,100
SWE,SP.RUR.TOTL.ZS,2022,11.508,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,16.1,SI.DST.FRST.20,NA,NA,NA
SWE,SP.RUR.TOTL.ZS,2023,NA,EN.POP.SLUM.UR.ZS,NA,NA,NA,SH.DYN.MORT,NA,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1960,96.087,EN.POP.SLUM.UR.ZS,NA,NA,101.652865313091,SH.DYN.MORT,208.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1961,95.665,EN.POP.SLUM.UR.ZS,NA,NA,121.896820955781,SH.DYN.MORT,205.5,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1962,95.2,EN.POP.SLUM.UR.ZS,NA,NA,127.199605696445,SH.DYN.MORT,202.1,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1963,94.688,EN.POP.SLUM.UR.ZS,NA,NA,146.483040070752,SH.DYN.MORT,198.3,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1964,94.124,EN.POP.SLUM.UR.ZS,NA,NA,171.66507897049,SH.DYN.MORT,194.5,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1965,93.506,EN.POP.SLUM.UR.ZS,NA,NA,180.986080671233,SH.DYN.MORT,190.5,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1966,92.843,EN.POP.SLUM.UR.ZS,NA,NA,192.698632496063,SH.DYN.MORT,186.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1967,92.271,EN.POP.SLUM.UR.ZS,NA,NA,182.502526855448,SH.DYN.MORT,182.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1968,91.656,EN.POP.SLUM.UR.ZS,NA,NA,189.831335694759,SH.DYN.MORT,178.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1969,90.999,EN.POP.SLUM.UR.ZS,NA,NA,244.386339748652,SH.DYN.MORT,174.1,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1970,90.295,EN.POP.SLUM.UR.ZS,NA,NA,253.214761031055,SH.DYN.MORT,169.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1971,89.542,EN.POP.SLUM.UR.ZS,NA,NA,299.974018634623,SH.DYN.MORT,164.8,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1972,88.736,EN.POP.SLUM.UR.ZS,NA,NA,313.866765420133,SH.DYN.MORT,159.6,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1973,87.88,EN.POP.SLUM.UR.ZS,NA,NA,461.680676788892,SH.DYN.MORT,154,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1974,86.967,EN.POP.SLUM.UR.ZS,NA,NA,534.387617582249,SH.DYN.MORT,148.2,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1975,85.996,EN.POP.SLUM.UR.ZS,NA,NA,565.809588169674,SH.DYN.MORT,142.2,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1976,84.963,EN.POP.SLUM.UR.ZS,NA,NA,518.6914783465,SH.DYN.MORT,136.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1977,84.526,EN.POP.SLUM.UR.ZS,NA,NA,560.657159532642,SH.DYN.MORT,130.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1978,84.197,EN.POP.SLUM.UR.ZS,NA,NA,608.011775675825,SH.DYN.MORT,124.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1979,83.863,EN.POP.SLUM.UR.ZS,NA,NA,711.620684419182,SH.DYN.MORT,119.3,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1980,83.522,EN.POP.SLUM.UR.ZS,NA,NA,905.461826265959,SH.DYN.MORT,113.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1981,83.176,EN.POP.SLUM.UR.ZS,NA,23.75299072,926.26673509126,SH.DYN.MORT,108.4,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1982,82.824,EN.POP.SLUM.UR.ZS,NA,20.3789196,847.312443612989,SH.DYN.MORT,102.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1983,82.467,EN.POP.SLUM.UR.ZS,NA,NA,847.188268232713,SH.DYN.MORT,107.9,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1984,82.103,EN.POP.SLUM.UR.ZS,NA,NA,730.077098253615,SH.DYN.MORT,91.7,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
SWZ,SP.RUR.TOTL.ZS,1985,81.734,EN.POP.SLUM.UR.ZS,NA,NA,512.641542405977,SH.DYN.MORT,86.5,SI.POV.NAHC,NA,SI.DST.FRST.20,NA,NA,NA
